aphWoo1#REF#scaffold_539	79000
aphWoo1#REF#scaffold_54	1482885
aphWoo1#REF#scaffold_541	78682
aphWoo1#REF#scaffold_543	77660
aphWoo1#REF#scaffold_545	77107
aphWoo1#REF#scaffold_546	76696
aphWoo1#REF#scaffold_547	76528
aphWoo1#REF#scaffold_548	76438
aphWoo1#REF#scaffold_549	76000
aphWoo1#REF#scaffold_55	1429850
aphWoo1#REF#scaffold_550	75576
aphWoo1#REF#scaffold_551	75367
aphWoo1#REF#scaffold_552	75303
aphWoo1#REF#scaffold_555	74915
aphWoo1#REF#scaffold_556	74828
aphWoo1#REF#scaffold_557	74568
aphWoo1#REF#scaffold_559	74377
aphWoo1#REF#scaffold_560	74305
aphWoo1#REF#scaffold_561	74119
aphWoo1#REF#scaffold_562	74000
aphWoo1#REF#scaffold_563	73725
aphWoo1#REF#scaffold_569	72435
aphWoo1#REF#scaffold_57	1413051
aphWoo1#REF#scaffold_570	72000
aphWoo1#REF#scaffold_571	72000
aphWoo1#REF#scaffold_572	71704
aphWoo1#REF#scaffold_574	71401
aphWoo1#REF#scaffold_577	71333
aphWoo1#REF#scaffold_578	71302
aphWoo1#REF#scaffold_579	71052
aphWoo1#REF#scaffold_58	1412343
aphWoo1#REF#scaffold_580	71038
aphWoo1#REF#scaffold_581	70932
aphWoo1#REF#scaffold_584	69897
aphWoo1#REF#scaffold_586	69562
aphWoo1#REF#scaffold_587	69466
aphWoo1#REF#scaffold_588	69412
aphWoo1#REF#scaffold_589	69000
aphWoo1#REF#scaffold_59	1374000
aphWoo1#REF#scaffold_591	68737
aphWoo1#REF#scaffold_592	68666
aphWoo1#REF#scaffold_594	68257
aphWoo1#REF#scaffold_595	68000
aphWoo1#REF#scaffold_596	68000
aphWoo1#REF#scaffold_598	67570
aphWoo1#REF#scaffold_599	67000
aphWoo1#REF#scaffold_60	1337902
aphWoo1#REF#scaffold_600	66940
aphWoo1#REF#scaffold_601	66931
aphWoo1#REF#scaffold_605	66671
aphWoo1#REF#scaffold_606	66549
aphWoo1#REF#scaffold_607	66546
aphWoo1#REF#scaffold_61	1290625
aphWoo1#REF#scaffold_610	65726
aphWoo1#REF#scaffold_611	65040
aphWoo1#REF#scaffold_613	64785
aphWoo1#REF#scaffold_615	64723
aphWoo1#REF#scaffold_616	64457
aphWoo1#REF#scaffold_617	63000
aphWoo1#REF#scaffold_618	62890
aphWoo1#REF#scaffold_619	62640
aphWoo1#REF#scaffold_62	1275302
aphWoo1#REF#scaffold_620	62523
aphWoo1#REF#scaffold_625	61834
aphWoo1#REF#scaffold_627	61641
aphWoo1#REF#scaffold_628	61472
aphWoo1#REF#scaffold_629	61000
aphWoo1#REF#scaffold_63	1208340
aphWoo1#REF#scaffold_630	60937
aphWoo1#REF#scaffold_631	60841
aphWoo1#REF#scaffold_632	60753
aphWoo1#REF#scaffold_634	60452
aphWoo1#REF#scaffold_638	59345
aphWoo1#REF#scaffold_64	1203257
aphWoo1#REF#scaffold_640	59199
aphWoo1#REF#scaffold_641	59044
aphWoo1#REF#scaffold_642	59019
aphWoo1#REF#scaffold_643	59000
aphWoo1#REF#scaffold_644	58725
aphWoo1#REF#scaffold_645	58715
aphWoo1#REF#scaffold_646	58630
aphWoo1#REF#scaffold_647	58332
aphWoo1#REF#scaffold_648	58142
aphWoo1#REF#scaffold_650	57543
aphWoo1#REF#scaffold_651	57444
aphWoo1#REF#scaffold_653	56870
aphWoo1#REF#scaffold_654	56619
aphWoo1#REF#scaffold_655	56567
aphWoo1#REF#scaffold_657	56395
aphWoo1#REF#scaffold_658	56336
aphWoo1#REF#scaffold_659	56076
aphWoo1#REF#scaffold_661	56000
aphWoo1#REF#scaffold_664	55742
aphWoo1#REF#scaffold_666	55559
aphWoo1#REF#scaffold_667	55427
aphWoo1#REF#scaffold_669	54094
aphWoo1#REF#scaffold_670	54000
aphWoo1#REF#scaffold_672	53954
aphWoo1#REF#scaffold_673	53836
aphWoo1#REF#scaffold_677	53702
aphWoo1#REF#scaffold_679	52881
aphWoo1#REF#scaffold_682	52648
aphWoo1#REF#scaffold_684	52347
aphWoo1#REF#scaffold_687	52066
aphWoo1#REF#scaffold_688	51909
aphWoo1#REF#scaffold_69	1117065
aphWoo1#REF#scaffold_692	51577
aphWoo1#REF#scaffold_693	50948
aphWoo1#REF#scaffold_696	50106
aphWoo1#REF#scaffold_699	49830
aphWoo1#REF#scaffold_70	1077748
aphWoo1#REF#scaffold_700	49581
aphWoo1#REF#scaffold_701	49423
aphWoo1#REF#scaffold_702	49393
aphWoo1#REF#scaffold_703	49325
aphWoo1#REF#scaffold_704	49249
aphWoo1#REF#scaffold_706	49103
aphWoo1#REF#scaffold_707	48940
aphWoo1#REF#scaffold_708	48848
aphWoo1#REF#scaffold_71	1075565
aphWoo1#REF#scaffold_710	48634
aphWoo1#REF#scaffold_711	48527
aphWoo1#REF#scaffold_713	48403
aphWoo1#REF#scaffold_714	48343
aphWoo1#REF#scaffold_716	48237
aphWoo1#REF#scaffold_718	48113
aphWoo1#REF#scaffold_72	1062410
aphWoo1#REF#scaffold_720	47636
aphWoo1#REF#scaffold_721	47497
aphWoo1#REF#scaffold_722	47196
aphWoo1#REF#scaffold_723	46876
aphWoo1#REF#scaffold_724	46812
aphWoo1#REF#scaffold_725	46656
aphWoo1#REF#scaffold_726	46593
aphWoo1#REF#scaffold_728	46234
aphWoo1#REF#scaffold_729	45998
aphWoo1#REF#scaffold_73	1046849
aphWoo1#REF#scaffold_731	45976
aphWoo1#REF#scaffold_732	45820
aphWoo1#REF#scaffold_733	45735
aphWoo1#REF#scaffold_735	45573
aphWoo1#REF#scaffold_736	45347
aphWoo1#REF#scaffold_737	45296
aphWoo1#REF#scaffold_74	974033
aphWoo1#REF#scaffold_742	44239
aphWoo1#REF#scaffold_743	44160
aphWoo1#REF#scaffold_745	43845
aphWoo1#REF#scaffold_746	43576
aphWoo1#REF#scaffold_749	42583
aphWoo1#REF#scaffold_75	973422
aphWoo1#REF#scaffold_750	42556
aphWoo1#REF#scaffold_753	41583
aphWoo1#REF#scaffold_754	41536
aphWoo1#REF#scaffold_755	41468
aphWoo1#REF#scaffold_756	41445
aphWoo1#REF#scaffold_757	41425
aphWoo1#REF#scaffold_758	41425
aphWoo1#REF#scaffold_759	41184
aphWoo1#REF#scaffold_76	973013
aphWoo1#REF#scaffold_761	41033
aphWoo1#REF#scaffold_763	40865
aphWoo1#REF#scaffold_764	40774
aphWoo1#REF#scaffold_766	40550
aphWoo1#REF#scaffold_767	40177
aphWoo1#REF#scaffold_77	965000
aphWoo1#REF#scaffold_770	39897
aphWoo1#REF#scaffold_773	39466
aphWoo1#REF#scaffold_774	39414
aphWoo1#REF#scaffold_776	39388
aphWoo1#REF#scaffold_778	39248
aphWoo1#REF#scaffold_779	38996
aphWoo1#REF#scaffold_782	38648
aphWoo1#REF#scaffold_783	38640
aphWoo1#REF#scaffold_784	38548
aphWoo1#REF#scaffold_785	38533
aphWoo1#REF#scaffold_787	38484
aphWoo1#REF#scaffold_788	38446
aphWoo1#REF#scaffold_79	962000
aphWoo1#REF#scaffold_791	38031
aphWoo1#REF#scaffold_792	37898
aphWoo1#REF#scaffold_793	37883
aphWoo1#REF#scaffold_795	37828
aphWoo1#REF#scaffold_797	37771
aphWoo1#REF#scaffold_799	37427
aphWoo1#REF#scaffold_80	957520
aphWoo1#REF#scaffold_800	37347
aphWoo1#REF#scaffold_807	36425
aphWoo1#REF#scaffold_808	36353
aphWoo1#REF#scaffold_81	922918
aphWoo1#REF#scaffold_811	36016
aphWoo1#REF#scaffold_813	35951
aphWoo1#REF#scaffold_819	35329
aphWoo1#REF#scaffold_82	922455
aphWoo1#REF#scaffold_820	35133
aphWoo1#REF#scaffold_823	35045
aphWoo1#REF#scaffold_824	34988
aphWoo1#REF#scaffold_825	34984
aphWoo1#REF#scaffold_828	34724
aphWoo1#REF#scaffold_829	34666
aphWoo1#REF#scaffold_83	916610
aphWoo1#REF#scaffold_830	34463
aphWoo1#REF#scaffold_831	34223
aphWoo1#REF#scaffold_832	34220
aphWoo1#REF#scaffold_833	34191
aphWoo1#REF#scaffold_834	34191
aphWoo1#REF#scaffold_836	34049
aphWoo1#REF#scaffold_837	33968
aphWoo1#REF#scaffold_838	33956
aphWoo1#REF#scaffold_839	33870
aphWoo1#REF#scaffold_84	909004
aphWoo1#REF#scaffold_840	33794
aphWoo1#REF#scaffold_843	33583
aphWoo1#REF#scaffold_844	33543
aphWoo1#REF#scaffold_846	33297
aphWoo1#REF#scaffold_847	33136
aphWoo1#REF#scaffold_849	33010
aphWoo1#REF#scaffold_852	32923
aphWoo1#REF#scaffold_853	32680
aphWoo1#REF#scaffold_854	32656
aphWoo1#REF#scaffold_855	32636
aphWoo1#REF#scaffold_859	32280
aphWoo1#REF#scaffold_86	893597
aphWoo1#REF#scaffold_862	32007
aphWoo1#REF#scaffold_864	31913
aphWoo1#REF#scaffold_865	31875
aphWoo1#REF#scaffold_866	31666
aphWoo1#REF#scaffold_867	31660
aphWoo1#REF#scaffold_87	891776
aphWoo1#REF#scaffold_872	31475
aphWoo1#REF#scaffold_874	31362
aphWoo1#REF#scaffold_875	31341
aphWoo1#REF#scaffold_878	31249
aphWoo1#REF#scaffold_879	31239
aphWoo1#REF#scaffold_88	884899
aphWoo1#REF#scaffold_881	31156
aphWoo1#REF#scaffold_882	31051
aphWoo1#REF#scaffold_883	31034
aphWoo1#REF#scaffold_884	31004
aphWoo1#REF#scaffold_885	30768
aphWoo1#REF#scaffold_889	30100
aphWoo1#REF#scaffold_89	873624
aphWoo1#REF#scaffold_890	30091
aphWoo1#REF#scaffold_891	30074
aphWoo1#REF#scaffold_892	30007
aphWoo1#REF#scaffold_894	29676
aphWoo1#REF#scaffold_896	29472
aphWoo1#REF#scaffold_898	29000
aphWoo1#REF#scaffold_901	28724
aphWoo1#REF#scaffold_902	28565
aphWoo1#REF#scaffold_903	28365
aphWoo1#REF#scaffold_906	28040
aphWoo1#REF#scaffold_907	28000
aphWoo1#REF#scaffold_908	27863
aphWoo1#REF#scaffold_909	27758
aphWoo1#REF#scaffold_91	833528
aphWoo1#REF#scaffold_910	27661
aphWoo1#REF#scaffold_912	27528
aphWoo1#REF#scaffold_913	27161
aphWoo1#REF#scaffold_915	26890
aphWoo1#REF#scaffold_916	26861
aphWoo1#REF#scaffold_917	26764
aphWoo1#REF#scaffold_919	26364
aphWoo1#REF#scaffold_922	26120
aphWoo1#REF#scaffold_924	25996
aphWoo1#REF#scaffold_925	25780
aphWoo1#REF#scaffold_929	25411
aphWoo1#REF#scaffold_93	817708
aphWoo1#REF#scaffold_934	25145
aphWoo1#REF#scaffold_935	25118
aphWoo1#REF#scaffold_936	25085
aphWoo1#REF#scaffold_94	810026
aphWoo1#REF#scaffold_942	24467
aphWoo1#REF#scaffold_944	24129
aphWoo1#REF#scaffold_946	23917
aphWoo1#REF#scaffold_949	23784
aphWoo1#REF#scaffold_95	784668
aphWoo1#REF#scaffold_950	23731
aphWoo1#REF#scaffold_951	23713
aphWoo1#REF#scaffold_953	23627
aphWoo1#REF#scaffold_955	23510
aphWoo1#REF#scaffold_957	23291
aphWoo1#REF#scaffold_958	23133
aphWoo1#REF#scaffold_959	23070
aphWoo1#REF#scaffold_96	780116
aphWoo1#REF#scaffold_960	22990
aphWoo1#REF#scaffold_961	22927
aphWoo1#REF#scaffold_962	22768
aphWoo1#REF#scaffold_964	22644
aphWoo1#REF#scaffold_965	22640
aphWoo1#REF#scaffold_966	22538
aphWoo1#REF#scaffold_968	22293
aphWoo1#REF#scaffold_969	22104
aphWoo1#REF#scaffold_97	748273
aphWoo1#REF#scaffold_971	22042
aphWoo1#REF#scaffold_973	21950
aphWoo1#REF#scaffold_975	21927
aphWoo1#REF#scaffold_976	21887
aphWoo1#REF#scaffold_979	21705
aphWoo1#REF#scaffold_98	728777
aphWoo1#REF#scaffold_980	21637
aphWoo1#REF#scaffold_981	21514
aphWoo1#REF#scaffold_982	21473
aphWoo1#REF#scaffold_983	21350
aphWoo1#REF#scaffold_984	21000
aphWoo1#REF#scaffold_985	20917
aphWoo1#REF#scaffold_987	20354
aphWoo1#REF#scaffold_988	20252
aphWoo1#REF#scaffold_99	720066
aphWoo1#REF#scaffold_990	19376
aphWoo1#REF#scaffold_991	19353
aphWoo1#REF#scaffold_993	19224
aphWoo1#REF#scaffold_994	19165
aphWoo1#REF#scaffold_996	18908
aphWoo1#REF#scaffold_997	18452
aphWoo1#REF#scaffold_999	17953
aphWoo1#REF#SUPER_W_RagTag.trimmed	33739697
